,,std_ymd,event_date,auth_id,user_pseudo_id,event_name,is_anonymous,learn_lang,learn_lang_cnt,lang_code,app_version,platform,platform_version,device_category,continent,country,event_timestamp,event_timestamp_w_timezone,,week_cd,screen_class,previous_screen_class,errors: 0,use_time_msec,,purchase_type,product,create_date
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695208789962040 ,1695241189962040 ,40,96,UIViewController,RCTModalHostViewController,2023-09-20 20:19:49.962,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695208830489050 ,1695241230489050 ,50,96,SpeakLectureSpeaking,UIViewController,2023-09-20 20:20:30.489,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695208830489050 ,1695241230489050 ,50,96,UIViewController,null,2023-09-20 20:20:30.489,40529,40.529,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695208866014060 ,1695241266014060 ,60,96,SpeakLecturePlayer,SpeakLectureSpeaking,2023-09-20 20:21:06.014,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695208866015060 ,1695241266015060 ,60,96,SpeakLectureSpeaking,null,2023-09-20 20:21:06.015,35525,35.525,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695208954807070 ,1695241354807070 ,70,96,SpeakCourse,SpeakLecturePlayer,2023-09-20 20:22:34.807,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695208954808070 ,1695241354808070 ,70,96,SpeakLecturePlayer,null,2023-09-20 20:22:34.808,88792,88.792,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695208956547070 ,1695241356547070 ,70,96,SpeakCourse,null,2023-09-20 20:22:36.547,1739,1.739,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695208956547070 ,1695241356547070 ,70,96,SpeakLecturePlayer,SpeakCourse,2023-09-20 20:22:36.547,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695208976726080 ,1695241376726080 ,80,96,SpeakLectureSpeaking,SpeakLecturePlayer,2023-09-20 20:22:56.726,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695208976726080 ,1695241376726080 ,80,96,SpeakLecturePlayer,null,2023-09-20 20:22:56.726,20178,20.178,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695209118123100 ,1695241518123100 ,100,96,SpeakLecturePlayer,SpeakLectureSpeaking,2023-09-20 20:25:18.123,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695209118124100 ,1695241518124100 ,100,96,SpeakLectureSpeaking,null,2023-09-20 20:25:18.124,141397,141.397,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695209249797110 ,1695241649797110 ,110,96,SpeakCourse,SpeakLecturePlayer,2023-09-20 20:27:29.797,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695209249799110 ,1695241649799110 ,110,96,SpeakLecturePlayer,null,2023-09-20 20:27:29.799,131675,131.675,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695209252133110 ,1695241652133110 ,110,96,SpeakLecturePlayer,SpeakCourse,2023-09-20 20:27:32.133,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695209252133110 ,1695241652133110 ,110,96,SpeakCourse,null,2023-09-20 20:27:32.133,2333,2.333,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695209461166150 ,1695241861166150 ,150,96,SpeakCourse,SpeakLecturePlayer,2023-09-20 20:31:01.166,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695209461167150 ,1695241861167150 ,150,96,SpeakLecturePlayer,null,2023-09-20 20:31:01.167,209033,209.033,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695209462245150 ,1695241862245150 ,150,96,SpeakLecturePlayer,SpeakCourse,2023-09-20 20:31:02.245,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695209462246150 ,1695241862246150 ,150,96,SpeakCourse,null,2023-09-20 20:31:02.246,1078,1.078,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695209466680150 ,1695241866680150 ,150,96,SpeakLecturePlayer,null,2023-09-20 20:31:06.680,4434,4.434,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695209466680150 ,1695241866680150 ,150,96,SpeakCourse,SpeakLecturePlayer,2023-09-20 20:31:06.680,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695209468241150 ,1695241868241150 ,150,96,SpeakLecturePlayer,SpeakCourse,2023-09-20 20:31:08.241,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695209468241150 ,1695241868241150 ,150,96,SpeakCourse,null,2023-09-20 20:31:08.241,1560,1.56,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695209678156200 ,1695242078156200 ,200,96,SpeakCourse,SpeakLecturePlayer,2023-09-20 20:34:38.156,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695209678157200 ,1695242078157200 ,200,96,SpeakLecturePlayer,null,2023-09-20 20:34:38.157,209915,209.915,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695209679882200 ,1695242079882200 ,200,96,SpeakLecturePlayer,SpeakCourse,2023-09-20 20:34:39.882,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695209679882200 ,1695242079882200 ,200,96,SpeakCourse,null,2023-09-20 20:34:39.882,1724,1.724,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695209931805240 ,1695242331805240 ,240,96,SpeakCourse,SpeakLecturePlayer,2023-09-20 20:38:51.805,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695209931807240 ,1695242331807240 ,240,96,SpeakLecturePlayer,null,2023-09-20 20:38:51.807,251925,251.925,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695209932843250 ,1695242332843250 ,250,96,SpeakLecturePlayer,SpeakCourse,2023-09-20 20:38:52.843,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695209932843250 ,1695242332843250 ,250,96,SpeakCourse,null,2023-09-20 20:38:52.843,1035,1.035,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695209934885250 ,1695242334885250 ,250,96,SpeakLecturePlayer,null,2023-09-20 20:38:54.885,2042,2.042,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695209934885250 ,1695242334885250 ,250,96,SpeakCourse,SpeakLecturePlayer,2023-09-20 20:38:54.885,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695209937826250 ,1695242337826250 ,250,96,SpeakLecturePlayer,SpeakCourse,2023-09-20 20:38:57.826,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695209937826250 ,1695242337826250 ,250,96,SpeakCourse,null,2023-09-20 20:38:57.826,2940,2.94,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695209952014250 ,1695242352014250 ,250,96,SpeakCourse,SpeakLecturePlayer,2023-09-20 20:39:12.014,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695209952014250 ,1695242352014250 ,250,96,SpeakLecturePlayer,null,2023-09-20 20:39:12.014,14187,14.187,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695209953929260 ,1695242353929260 ,260,96,SpeakCourse,null,2023-09-20 20:39:13.929,1915,1.915,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695209953929260 ,1695242353929260 ,260,96,SpeakLecturePlayer,SpeakCourse,2023-09-20 20:39:13.929,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695209957276260 ,1695242357276260 ,260,96,SpeakLecturePlayer,null,2023-09-20 20:39:17.276,3346,3.346,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695209957276260 ,1695242357276260 ,260,96,SpeakCourse,SpeakLecturePlayer,2023-09-20 20:39:17.276,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695209957700260 ,1695242357700260 ,260,96,SpeakLecturePlayer,SpeakCourse,2023-09-20 20:39:17.700,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695209959391260 ,1695242359391260 ,260,96,SpeakCourse,SpeakLecturePlayer,2023-09-20 20:39:19.391,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695209959392260 ,1695242359392260 ,260,96,SpeakLecturePlayer,null,2023-09-20 20:39:19.392,2115,2.115,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695209960571270 ,1695242360571270 ,270,96,SpeakLecturePlayer,SpeakCourse,2023-09-20 20:39:20.571,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695209960572260 ,1695242360572260 ,260,96,SpeakCourse,null,2023-09-20 20:39:20.572,1179,1.179,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695209962018270 ,1695242362018270 ,270,96,SpeakCourse,SpeakLecturePlayer,2023-09-20 20:39:22.018,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695209962019270 ,1695242362019270 ,270,96,SpeakLecturePlayer,null,2023-09-20 20:39:22.019,1447,1.447,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695209962747270 ,1695242362747270 ,270,96,SpeakLecturePlayer,SpeakCourse,2023-09-20 20:39:22.747,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695209964010270 ,1695242364010270 ,270,96,SpeakLecturePlayer,null,2023-09-20 20:39:24.010,1991,1.991,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695209964010270 ,1695242364010270 ,270,96,SpeakCourse,SpeakLecturePlayer,2023-09-20 20:39:24.010,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695209964532270 ,1695242364532270 ,270,96,SpeakLecturePlayer,SpeakCourse,2023-09-20 20:39:24.532,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695209976093280 ,1695242376093280 ,280,96,SpeakCourse,SpeakLecturePlayer,2023-09-20 20:39:36.093,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695209976094280 ,1695242376094280 ,280,96,SpeakLecturePlayer,null,2023-09-20 20:39:36.094,12083,12.083,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695209981436280 ,1695242381436280 ,280,96,SpeakLecturePlayer,SpeakCourse,2023-09-20 20:39:41.436,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695209981436280 ,1695242381436280 ,280,96,SpeakCourse,null,2023-09-20 20:39:41.436,5341,5.341,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695209982831280 ,1695242382831280 ,280,96,SpeakLecturePlayer,null,2023-09-20 20:39:42.831,1395,1.395,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695209982831280 ,1695242382831280 ,280,96,SpeakCourse,SpeakLecturePlayer,2023-09-20 20:39:42.831,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695209983141280 ,1695242383141280 ,280,96,SpeakLecturePlayer,SpeakCourse,2023-09-20 20:39:43.141,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695209984529290 ,1695242384529290 ,290,96,SpeakCourse,SpeakLecturePlayer,2023-09-20 20:39:44.529,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695209984530280 ,1695242384530280 ,280,96,SpeakLecturePlayer,null,2023-09-20 20:39:44.530,1698,1.698,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695209985736290 ,1695242385736290 ,290,96,SpeakLecturePlayer,SpeakCourse,2023-09-20 20:39:45.736,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695209985736290 ,1695242385736290 ,290,96,SpeakCourse,null,2023-09-20 20:39:45.736,1206,1.206,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695210026113300 ,1695242426113300 ,300,96,SpeakLecturePlayer,null,2023-09-20 20:40:26.113,40373,40.373,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695210138711020 ,1695242538711020 ,20,96,SpeakCourse,SpeakLecturePlayer,2023-09-20 20:42:18.711,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695210138712020 ,1695242538712020 ,20,96,SpeakLecturePlayer,null,2023-09-20 20:42:18.712,110372,110.372,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695210141257020 ,1695242541257020 ,20,96,SpeakCourse,null,2023-09-20 20:42:21.257,2544,2.544,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695210141257030 ,1695242541257030 ,30,96,SpeakLecturePlayer,SpeakCourse,2023-09-20 20:42:21.257,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695210245967050 ,1695242645967050 ,50,96,SpeakCourse,SpeakLecturePlayer,2023-09-20 20:44:05.967,null,null,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695210245969050 ,1695242645969050 ,50,96,SpeakLecturePlayer,null,2023-09-20 20:44:05.969,104711,104.711,null,null,2023-10-01
#REF!,#REF!,2023-09-20,20230920,3tv6xAvjSiOBvn6Pi8LkGw,D85ED01C4C1E41AA91F97DD2A664BEE3,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.0.2,mobile,Asia,South Korea,1695210246827050 ,1695242646827050 ,50,96,SpeakLecturePlayer,SpeakCourse,2023-09-20 20:44:06.827,null,null,null,null,2023-10-01
