std_ymd,event_date,auth_id,event_name,is_anonymous,learn_lang,learn_lang_cnt,lang_code,app_version,platform,platform_version,device_category,continent,country,event_timestamp,event_timestamp_w_timezone,week_cd,screen_class,previous_screen_class,use_time_msec,purchase_type,product,create_date
2023-09-18,20230918,W1_cjyfLSEqpecix7LdImQ,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,CollectionQuiz,PathTab,null,null,null,2023-10-01
2023-09-18,20230918,W1_cjyfLSEqpecix7LdImQ,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,MyAccountChange,null,3195,null,null,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,MyTab,UIViewController,null,null,null,2023-10-01
2023-09-18,20230918,W1_cjyfLSEqpecix7LdImQ,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,MyAccountChange,MyTabSetting,null,null,null,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,PathTab,CollectionQuiz,null,null,null,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,PathTab,null,3626,null,null,2023-10-01
2023-09-18,20230918,W1_cjyfLSEqpecix7LdImQ,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,PlusOnlyTab,ReviewTab,null,null,null,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,ReviewTab,null,2613,null,null,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,path_tab_step_click,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,CollectionQuiz,null,59207,null,null,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,HomeTab,Splash,null,null,null,2023-10-01
2023-09-18,20230918,W1_cjyfLSEqpecix7LdImQ,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,PathTab,null,1526,null,null,2023-10-01
2023-09-18,20230918,W1_cjyfLSEqpecix7LdImQ,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,UIViewController,null,1398,null,null,2023-10-01
2023-09-18,20230918,W1_cjyfLSEqpecix7LdImQ,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,PathTab,StreakResult,null,null,null,2023-10-01
2023-09-20,20230920,W1_cjyfLSEqpecix7LdImQ,screen_view,0,ko,1,en,5.5.1,IOS,iOS 17.0,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,UIViewController,UIViewController,null,null,null,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,PathTab,PathTabPlayer,null,null,null,2023-10-01
2023-09-18,20230918,W1_cjyfLSEqpecix7LdImQ,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,SnackPlayer,PathTab,null,null,null,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,CollectionQuiz,null,76300,null,null,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,MyTab,PathTab,null,null,null,2023-10-01
2023-09-18,20230918,W1_cjyfLSEqpecix7LdImQ,path_tab_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,splash_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,Splash,null,null,CAKE_COUPON,PLUS,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,StreakResult,StreakSetting,null,null,null,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,UIViewController,null,2116,null,null,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,PathTab,PathTabPlayer,null,null,null,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,PathTab,null,3903,null,null,2023-10-01
2023-09-18,20230918,W1_cjyfLSEqpecix7LdImQ,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,StreakResult,UIViewController,null,null,null,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,RCTModalHostViewController,MyTab,null,null,null,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,path_tab_step_click,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,RCTModalHostViewController,null,3822,null,null,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,membership_user,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,Splash,null,null,CAKE_COUPON,PLUS,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,PathTab,null,3734,null,null,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,PathTabPlayer,null,172930,null,null,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,path_tab_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,path_tab_step_click,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,ReviewTab,HomeTab,null,null,null,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,HomeTab,null,2878,null,null,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,RCTModalHostViewController,null,4432,null,null,2023-10-01
2023-09-20,20230920,W1_cjyfLSEqpecix7LdImQ,splash_visit,0,ko,1,en,5.5.1,IOS,iOS 17.0,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,Splash,null,null,CAKE_COUPON,PLUS,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,CollectionQuiz,PathTab,null,null,null,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,PathTab,CollectionQuiz,null,null,null,2023-10-01
2023-09-18,20230918,W1_cjyfLSEqpecix7LdImQ,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,RCTModalHostViewController,null,20073,null,null,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,PathTab,null,4825,null,null,2023-10-01
2023-09-18,20230918,W1_cjyfLSEqpecix7LdImQ,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,OnboardingKoreanOptions,OnboardingLanguageSetting,null,null,null,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,StreakResult,null,8,null,null,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,UIViewController,null,1376,null,null,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,StreakResult,null,3956,null,null,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,path_tab_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-01
2023-09-18,20230918,W1_cjyfLSEqpecix7LdImQ,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,MyTabSetting,MyNameChange,null,null,null,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,path_tab_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,path_tab_step_click,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,path_tab_step_click,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,RCTModalHostViewController,PathTab,null,null,null,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,CollectionQuiz,null,37911,null,null,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,CollectionQuiz,null,7088,null,null,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,PathTabPlayer,PathTab,null,null,null,2023-10-01
2023-09-18,20230918,W1_cjyfLSEqpecix7LdImQ,path_tab_step_click,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,SnackPlayer,null,null,CAKE_COUPON,PLUS,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,PathTab,SnackPlayer,null,null,null,2023-10-01
2023-09-20,20230920,W1_cjyfLSEqpecix7LdImQ,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 17.0,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,UIViewController,null,385,null,null,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,UIViewController,null,2056,null,null,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,UIViewController,null,9337,null,null,2023-10-01
2023-09-18,20230918,W1_cjyfLSEqpecix7LdImQ,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,RCTModalHostViewController,null,8641,null,null,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,PathTabPlayer,null,75151,null,null,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,CollectionQuiz,PathTab,null,null,null,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,PathTab,null,1078,null,null,2023-10-01
2023-09-18,20230918,W1_cjyfLSEqpecix7LdImQ,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,OnboardingFirst,null,2626,null,null,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,path_tab_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,PathTabPlayer,null,111371,null,null,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,UIViewController,null,null,null,null,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,UIViewController,UIViewController,null,null,null,2023-10-01
2023-09-18,20230918,W1_cjyfLSEqpecix7LdImQ,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,MyNameChange,MyTabSetting,null,null,null,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,PathTabPlayer,PathTab,null,null,null,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,PathTab,SnackPlayer,null,null,null,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,UIViewController,null,1127,null,null,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,StreakResult,null,7136,null,null,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,PathTab,PathTabPlayer,null,null,null,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,PathTab,CollectionQuiz,null,null,null,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,path_tab_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,StreakResult,null,8040,null,null,2023-10-01
2023-09-18,20230918,W1_cjyfLSEqpecix7LdImQ,splash_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,Splash,null,null,CAKE_COUPON,PLUS,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,CollectionQuiz,null,56824,null,null,2023-10-01
2023-09-19,20230919,W1_cjyfLSEqpecix7LdImQ,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,Player,null,47257,null,null,2023-10-01
2023-09-20,20230920,W1_cjyfLSEqpecix7LdImQ,screen_view,0,ko,1,en,5.5.1,IOS,iOS 17.0,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,Splash,UIViewController,null,null,null,2023-10-01
2023-09-18,20230918,W1_cjyfLSEqpecix7LdImQ,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1.70E+15,1.70E+15,96,SnackPlayer,null,18104,null,null,2023-10-01
2023-09-19,20230919,VrVBdpn5QWOhPYOMZYjqBQ,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1.70E+15,1.70E+15,96,SpeakCourse,null,9228,null,null,2023-10-01
2023-09-18,20230918,VrVBdpn5QWOhPYOMZYjqBQ,path_tab_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1.70E+15,1.70E+15,96,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-01
2023-09-18,20230918,VrVBdpn5QWOhPYOMZYjqBQ,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1.70E+15,1.70E+15,96,ReviewTab,MyTab,null,null,null,2023-10-01
2023-09-19,20230919,VrVBdpn5QWOhPYOMZYjqBQ,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1.70E+15,1.70E+15,96,UIViewController,RCTModalHostViewController,null,null,null,2023-10-01
2023-09-18,20230918,VrVBdpn5QWOhPYOMZYjqBQ,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1.70E+15,1.70E+15,96,PlusOnlyTab,CurriculumDetail,null,null,null,2023-10-01
2023-09-18,20230918,VrVBdpn5QWOhPYOMZYjqBQ,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1.70E+15,1.70E+15,96,PlusOnlyTab,null,14225,null,null,2023-10-01
2023-09-19,20230919,VrVBdpn5QWOhPYOMZYjqBQ,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1.70E+15,1.70E+15,96,ReviewTab,UIViewController,null,null,null,2023-10-01
2023-09-19,20230919,VrVBdpn5QWOhPYOMZYjqBQ,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1.70E+15,1.70E+15,96,SpeakLectureSpeaking,SpeakLecturePlayer,null,null,null,2023-10-01
2023-09-18,20230918,VrVBdpn5QWOhPYOMZYjqBQ,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1.70E+15,1.70E+15,96,PlusOnlyTab,PathTab,null,null,null,2023-10-01
2023-09-18,20230918,VrVBdpn5QWOhPYOMZYjqBQ,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1.70E+15,1.70E+15,96,OnboardingLanguageSetting,null,5136,null,null,2023-10-01
2023-09-18,20230918,VrVBdpn5QWOhPYOMZYjqBQ,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1.70E+15,1.70E+15,96,PlusOnlyTab,CurriculumDetail,null,null,null,2023-10-01
2023-09-18,20230918,VrVBdpn5QWOhPYOMZYjqBQ,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1.70E+15,1.70E+15,96,ReviewTab,null,1999,null,null,2023-10-01
2023-09-18,20230918,VrVBdpn5QWOhPYOMZYjqBQ,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1.70E+15,1.70E+15,96,SpeakCourse,null,1150,null,null,2023-10-01
2023-09-18,20230918,VrVBdpn5QWOhPYOMZYjqBQ,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1.70E+15,1.70E+15,96,PathTab,null,10451,null,null,2023-10-01
2023-09-19,20230919,VrVBdpn5QWOhPYOMZYjqBQ,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1.70E+15,1.70E+15,96,PlusOnlyTab,null,1280,null,null,2023-10-01
2023-09-19,20230919,VrVBdpn5QWOhPYOMZYjqBQ,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1.70E+15,1.70E+15,96,PlusOnlyTab,ReviewTab,null,null,null,2023-10-01
2023-09-18,20230918,VrVBdpn5QWOhPYOMZYjqBQ,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1.70E+15,1.70E+15,96,PathTab,UIViewController,null,null,null,2023-10-01
2023-09-19,20230919,VrVBdpn5QWOhPYOMZYjqBQ,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1.70E+15,1.70E+15,96,UIViewController,RCTModalHostViewController,null,null,null,2023-10-01
2023-09-18,20230918,VrVBdpn5QWOhPYOMZYjqBQ,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1.70E+15,1.70E+15,96,UIViewController,null,1,null,null,2023-10-01
2023-09-19,20230919,VrVBdpn5QWOhPYOMZYjqBQ,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1.70E+15,1.70E+15,96,UIViewController,RCTModalHostViewController,null,null,null,2023-10-01
2023-09-19,20230919,VrVBdpn5QWOhPYOMZYjqBQ,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1.70E+15,1.70E+15,96,RCTModalHostViewController,null,3203,null,null,2023-10-01
2023-09-19,20230919,VrVBdpn5QWOhPYOMZYjqBQ,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1.70E+15,1.70E+15,96,RCTModalHostViewController,PathTab,null,null,null,2023-10-01
2023-09-19,20230919,VrVBdpn5QWOhPYOMZYjqBQ,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1.70E+15,1.70E+15,96,RCTModalHostViewController,MyTab,null,null,null,2023-10-01
2023-09-19,20230919,VrVBdpn5QWOhPYOMZYjqBQ,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1.70E+15,1.70E+15,96,SpeakCourse,null,2578,null,null,2023-10-01
2023-09-18,20230918,VrVBdpn5QWOhPYOMZYjqBQ,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1.70E+15,1.70E+15,96,CurriculumDetail,PlusOnlyTab,null,null,null,2023-10-01
2023-09-19,20230919,VrVBdpn5QWOhPYOMZYjqBQ,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1.70E+15,1.70E+15,96,Splash,UIViewController,null,null,null,2023-10-01
2023-09-19,20230919,VrVBdpn5QWOhPYOMZYjqBQ,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1.70E+15,1.70E+15,96,MyTab,null,8139,null,null,2023-10-01
2023-09-19,20230919,VrVBdpn5QWOhPYOMZYjqBQ,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1.70E+15,1.70E+15,96,MyTabSetting,null,5123,null,null,2023-10-01
2023-09-19,20230919,VrVBdpn5QWOhPYOMZYjqBQ,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1.70E+15,1.70E+15,96,HomeTab,Splash,null,null,null,2023-10-01
2023-09-19,20230919,VrVBdpn5QWOhPYOMZYjqBQ,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,tablet,Asia,South Korea,1.70E+15,1.70E+15,96,PathTab,null,1804,null,null,2023-10-01
