auth_id,event_name,previous_screen_class,screen_class,use_time_msec,event_timestamp_w_timezone,fomatted_event_timestamp_w_timezone
UXtdCOPLTDaONmM-mk4e1A,screen_view,null,UIViewController,null,1695254715014000,2023-09-21 00:05:15.014000128
UXtdCOPLTDaONmM-mk4e1A,screen_view,UIViewController,UIViewController,null,1695254715018000,2023-09-21 00:05:15.017999872
UXtdCOPLTDaONmM-mk4e1A,screen_view,UIViewController,Splash,null,1695254715579000,2023-09-21 00:05:15.579000064
UXtdCOPLTDaONmM-mk4e1A,screen_view,Splash,HomeTab,null,1695254715599000,2023-09-21 00:05:15.599000064
UXtdCOPLTDaONmM-mk4e1A,screen_view,HomeTab,RCTModalHostViewController,null,1695254715900000,2023-09-21 00:05:15.900000000
UXtdCOPLTDaONmM-mk4e1A,screen_view,RCTModalHostViewController,UIViewController,null,1695254718368010,2023-09-21 00:05:18.368009984
UXtdCOPLTDaONmM-mk4e1A,screen_view,UIViewController,PlusOnlyTab,null,1695254718958010,2023-09-21 00:05:18.958010112
UXtdCOPLTDaONmM-mk4e1A,screen_view,PlusOnlyTab,CurriculumDetail,null,1695254748913010,2023-09-21 00:05:48.913009920
UXtdCOPLTDaONmM-mk4e1A,screen_view,CurriculumDetail,Player,null,1695254753639020,2023-09-21 00:05:53.639020032
UXtdCOPLTDaONmM-mk4e1A,screen_view,Player,CurriculumDetail,null,1695254829860000,2023-09-21 00:07:09.860000000
UXtdCOPLTDaONmM-mk4e1A,screen_view,CurriculumDetail,Player,null,1695254831570000,2023-09-21 00:07:11.569999872
UXtdCOPLTDaONmM-mk4e1A,screen_view,Player,CurriculumDetail,null,1695254858509000,2023-09-21 00:07:38.508999936
UXtdCOPLTDaONmM-mk4e1A,screen_view,CurriculumDetail,CollectionQuiz,null,1695254859663000,2023-09-21 00:07:39.663000064
UXtdCOPLTDaONmM-mk4e1A,screen_view,CollectionQuiz,CurriculumDetail,null,1695254913395000,2023-09-21 00:08:33.395000064
