auth_id,fomatted_event_timestamp_w_timezone,event_name,previous_screen_class,screen_class,use_time_msec
djaAx8sEQReRzImtd2sA3w,2023-09-24 20:25:47.301019904,user_engagement,null,HomeTab,2972
djaAx8sEQReRzImtd2sA3w,2023-09-24 20:28:53.698030080,user_engagement,null,PushHistory,186397
djaAx8sEQReRzImtd2sA3w,2023-09-24 20:29:08.732999936,user_engagement,null,PushHistory,5859
djaAx8sEQReRzImtd2sA3w,2023-09-25 00:11:37.777999872,screen_view,PushHistory,Splash,null
djaAx8sEQReRzImtd2sA3w,2023-09-25 00:11:37.824999936,screen_view,Splash,PathTab,null
djaAx8sEQReRzImtd2sA3w,2023-09-25 00:11:38.084000000,path_tab_visit,null,PathTab,null
djaAx8sEQReRzImtd2sA3w,2023-09-25 00:11:38.152999936,screen_view,PathTab,RCTModalHostViewController,null
djaAx8sEQReRzImtd2sA3w,2023-09-25 00:11:38.729999872,path_tab_visit,null,RCTModalHostViewController,null
djaAx8sEQReRzImtd2sA3w,2023-09-25 00:11:39.724000000,user_engagement,null,RCTModalHostViewController,1986
djaAx8sEQReRzImtd2sA3w,2023-09-25 00:11:41.463000064,user_engagement,null,RCTModalHostViewController,653
djaAx8sEQReRzImtd2sA3w,2023-09-26 22:37:52.852000000,screen_view,null,UIViewController,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 22:37:52.856999936,screen_view,UIViewController,UIViewController,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 22:37:53.344999936,screen_view,UIViewController,Splash,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 22:37:53.345999872,splash_visit,null,Splash,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 22:37:53.345999872,membership_user,null,Splash,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 22:37:53.366000128,screen_view,Splash,PathTab,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 22:37:53.601999872,path_tab_visit,null,PathTab,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 22:37:53.676999936,screen_view,PathTab,RCTModalHostViewController,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 22:37:54.492999936,user_engagement,null,RCTModalHostViewController,1207
djaAx8sEQReRzImtd2sA3w,2023-09-26 22:38:21.073999872,user_engagement,null,RCTModalHostViewController,3827
djaAx8sEQReRzImtd2sA3w,2023-09-26 22:38:21.076000000,screen_view,RCTModalHostViewController,UIViewController,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 22:38:38.016999936,path_tab_step_click,null,UIViewController,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 22:38:38.166000128,screen_view,UIViewController,PathTabPlayer,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 22:38:38.167000064,user_engagement,null,UIViewController,17092
djaAx8sEQReRzImtd2sA3w,2023-09-26 22:39:56.899000064,screen_view,PathTabPlayer,RCTModalHostViewController,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 22:39:56.899000064,user_engagement,null,PathTabPlayer,78732
djaAx8sEQReRzImtd2sA3w,2023-09-26 22:40:01.680999936,user_engagement,null,RCTModalHostViewController,4782
djaAx8sEQReRzImtd2sA3w,2023-09-26 22:40:01.681999872,screen_view,RCTModalHostViewController,UIViewController,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 22:40:04.403000064,screen_view,UIViewController,PathTab,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 22:40:04.403000064,user_engagement,null,UIViewController,2721
djaAx8sEQReRzImtd2sA3w,2023-09-26 22:40:04.436009984,screen_view,PathTab,RCTModalHostViewController,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 22:40:06.297009920,user_engagement,null,RCTModalHostViewController,1894
djaAx8sEQReRzImtd2sA3w,2023-09-26 22:40:06.298010112,screen_view,RCTModalHostViewController,UIViewController,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 22:40:09.654010112,path_tab_step_click,null,UIViewController,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 22:40:09.671010048,screen_view,UIViewController,CollectionQuiz,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 22:40:09.671010048,user_engagement,null,UIViewController,3373
djaAx8sEQReRzImtd2sA3w,2023-09-26 22:40:25.244999936,user_engagement,null,CollectionQuiz,15574
djaAx8sEQReRzImtd2sA3w,2023-09-26 22:41:04.508000000,screen_view,CollectionQuiz,PathTab,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 22:41:04.508999936,user_engagement,null,CollectionQuiz,37943
djaAx8sEQReRzImtd2sA3w,2023-09-26 22:41:04.510000128,path_tab_visit,null,PathTab,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 22:41:07.504999936,path_tab_step_click,null,PathTab,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 22:41:07.687000064,user_engagement,null,PathTab,3178
djaAx8sEQReRzImtd2sA3w,2023-09-26 22:41:33.996000000,user_engagement,null,PathTabPlayer,26309
djaAx8sEQReRzImtd2sA3w,2023-09-26 22:41:33.996000000,screen_view,PathTabPlayer,PathTab,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 22:41:36.447000064,path_tab_step_click,null,PathTab,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 22:41:36.497999872,user_engagement,null,PathTab,2502
djaAx8sEQReRzImtd2sA3w,2023-09-26 22:41:36.497999872,screen_view,PathTab,PathTabPlayer,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 22:43:05.804999936,screen_view,PathTabPlayer,PathTab,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 22:43:05.804999936,user_engagement,null,PathTabPlayer,89307
djaAx8sEQReRzImtd2sA3w,2023-09-26 22:43:07.280999936,screen_view,PathTab,RCTModalHostViewController,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 22:43:07.280999936,user_engagement,null,PathTab,1475
djaAx8sEQReRzImtd2sA3w,2023-09-26 22:43:10.016000000,user_engagement,null,RCTModalHostViewController,2735
djaAx8sEQReRzImtd2sA3w,2023-09-26 22:43:10.016999936,screen_view,RCTModalHostViewController,UIViewController,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 22:43:12.532000000,user_engagement,null,UIViewController,2516
djaAx8sEQReRzImtd2sA3w,2023-09-26 22:43:12.532009984,screen_view,UIViewController,SpeakLecturePlayer,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 22:43:12.553009920,path_tab_step_click,null,SpeakLecturePlayer,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 22:43:28.333009920,user_engagement,null,SpeakLecturePlayer,15800
djaAx8sEQReRzImtd2sA3w,2023-09-26 22:43:28.333009920,screen_view,SpeakLecturePlayer,SpeakLectureSpeaking,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 22:43:28.676009984,screen_view,SpeakLectureSpeaking,RCTModalHostViewController,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 22:43:34.029019904,user_engagement,null,RCTModalHostViewController,5696
djaAx8sEQReRzImtd2sA3w,2023-09-26 22:43:34.030020096,screen_view,RCTModalHostViewController,UIViewController,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 22:44:03.961019904,user_engagement,null,UIViewController,29931
djaAx8sEQReRzImtd2sA3w,2023-09-26 22:44:15.400999936,user_engagement,null,UIViewController,941
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:22:47.999010048,screen_view,UIViewController,SpeakLecturePlayer,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:22:47.999010048,user_engagement,null,UIViewController,106391
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:22:55.347010048,user_engagement,null,SpeakLecturePlayer,7347
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:22:55.347010048,screen_view,SpeakLecturePlayer,PathTab,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:22:55.348009984,path_tab_visit,null,PathTab,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:22:55.390020096,screen_view,PathTab,RCTModalHostViewController,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:22:55.887020032,screen_view,RCTModalHostViewController,UIViewController,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:22:56.025019904,screen_view,UIViewController,RCTModalHostViewController,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:23:00.638020096,user_engagement,null,RCTModalHostViewController,5290
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:23:00.639020032,screen_view,RCTModalHostViewController,UIViewController,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:23:22.783020032,screen_view,UIViewController,PushHistory,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:23:22.783020032,user_engagement,null,UIViewController,22145
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:23:34.279030016,user_engagement,null,PushHistory,11495
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:23:34.279030016,screen_view,PushHistory,PathTab,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:23:34.281030144,path_tab_visit,null,PathTab,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:23:41.397030144,screen_view,PathTab,StreakResult,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:23:41.398030080,user_engagement,null,PathTab,7118
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:23:49.494030080,screen_view,StreakResult,PathTab,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:23:49.494030080,user_engagement,null,StreakResult,8096
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:23:49.495030016,path_tab_visit,null,PathTab,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:23:52.225040128,user_engagement,null,PathTab,2731
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:23:52.225040128,screen_view,PathTab,ReviewTab,null
djaAx8sEQReRzImtd2sA3w,2023-09-26 23:23:52.272039936,screen_view,ReviewTab,RCTModalHostViewController,null
