auth_id,fomatted_event_timestamp_w_timezone,event_name,previous_screen_class,screen_class,use_time_msec
UXtdCOPLTDaONmM-mk4e1A,2023-09-19 01:33:34.623000064,splash_visit,null,Splash,null
UXtdCOPLTDaONmM-mk4e1A,2023-09-19 01:33:34.638000128,screen_view,Splash,HomeTab,null
UXtdCOPLTDaONmM-mk4e1A,2023-09-19 01:33:43.465009920,user_engagement,null,HomeTab,8843
UXtdCOPLTDaONmM-mk4e1A,2023-09-19 01:33:43.465009920,screen_view,HomeTab,MyTab,null
UXtdCOPLTDaONmM-mk4e1A,2023-09-19 01:33:43.615010048,screen_view,MyTab,RCTModalHostViewController,null
UXtdCOPLTDaONmM-mk4e1A,2023-09-19 01:33:46.066010112,user_engagement,null,RCTModalHostViewController,2600
UXtdCOPLTDaONmM-mk4e1A,2023-09-19 01:33:46.067010048,screen_view,RCTModalHostViewController,UIViewController,null
UXtdCOPLTDaONmM-mk4e1A,2023-09-19 01:41:20.619000064,screen_view,UIViewController,Splash,null
UXtdCOPLTDaONmM-mk4e1A,2023-09-19 01:41:20.619000064,user_engagement,null,UIViewController,69953
UXtdCOPLTDaONmM-mk4e1A,2023-09-19 01:41:20.620000000,membership_user,null,Splash,null
UXtdCOPLTDaONmM-mk4e1A,2023-09-19 01:41:20.620000000,splash_visit,null,Splash,null
UXtdCOPLTDaONmM-mk4e1A,2023-09-19 01:41:20.636999936,screen_view,Splash,HomeTab,null
UXtdCOPLTDaONmM-mk4e1A,2023-09-19 01:41:24.261009920,user_engagement,null,HomeTab,3641
UXtdCOPLTDaONmM-mk4e1A,2023-09-19 01:41:24.261009920,screen_view,HomeTab,PlusOnlyTab,null
UXtdCOPLTDaONmM-mk4e1A,2023-09-19 01:41:50.730010112,user_engagement,null,PlusOnlyTab,26468
UXtdCOPLTDaONmM-mk4e1A,2023-09-19 01:41:51.542000128,user_engagement,null,PlusOnlyTab,675
UXtdCOPLTDaONmM-mk4e1A,2023-09-19 01:42:07.409999872,user_engagement,null,PlusOnlyTab,3148
UXtdCOPLTDaONmM-mk4e1A,2023-09-19 01:50:59.952999936,screen_view,PlusOnlyTab,PathTab,null
UXtdCOPLTDaONmM-mk4e1A,2023-09-19 01:50:59.952999936,user_engagement,null,PlusOnlyTab,10662
UXtdCOPLTDaONmM-mk4e1A,2023-09-19 01:51:00.036999936,path_tab_visit,null,PathTab,null
UXtdCOPLTDaONmM-mk4e1A,2023-09-19 01:51:09.334000128,path_tab_step_click,null,PathTab,null
UXtdCOPLTDaONmM-mk4e1A,2023-09-19 01:51:09.431000064,screen_view,PathTab,PathTabPlayer,null
UXtdCOPLTDaONmM-mk4e1A,2023-09-19 01:51:09.431000064,user_engagement,null,PathTab,9477
UXtdCOPLTDaONmM-mk4e1A,2023-09-19 01:51:23.598010112,user_engagement,null,PathTabPlayer,14166
UXtdCOPLTDaONmM-mk4e1A,2023-09-19 01:51:23.599010048,screen_view,PathTabPlayer,RCTModalHostViewController,null
UXtdCOPLTDaONmM-mk4e1A,2023-09-19 01:51:25.895000064,user_engagement,null,RCTModalHostViewController,2297
UXtdCOPLTDaONmM-mk4e1A,2023-09-19 01:51:25.896000000,screen_view,RCTModalHostViewController,UIViewController,null
UXtdCOPLTDaONmM-mk4e1A,2023-09-19 01:51:25.976000000,screen_view,UIViewController,PathTab,null
UXtdCOPLTDaONmM-mk4e1A,2023-09-19 01:51:25.996999936,screen_view,PathTab,RCTModalHostViewController,null
UXtdCOPLTDaONmM-mk4e1A,2023-09-19 01:51:27.528999936,user_engagement,null,RCTModalHostViewController,1633
UXtdCOPLTDaONmM-mk4e1A,2023-09-19 01:51:27.529999872,screen_view,RCTModalHostViewController,UIViewController,null
UXtdCOPLTDaONmM-mk4e1A,2023-09-19 01:51:30.179000064,screen_view,UIViewController,PlusOnlyTab,null
UXtdCOPLTDaONmM-mk4e1A,2023-09-19 01:51:30.179000064,user_engagement,null,UIViewController,2649
UXtdCOPLTDaONmM-mk4e1A,2023-09-19 01:55:37.506010112,user_engagement,null,PlusOnlyTab,247326
