auth_id,event_name,previous_screen_class,screen_class,event_timestamp_w_timezone,use_time_msec
3tv6xAvjSiOBvn6Pi8LkGw,path_tab_step_click,.,PathTab,1695752814016010,.
3tv6xAvjSiOBvn6Pi8LkGw,screen_view,PathTab,PathTabPlayer,1695752814074010,.
3tv6xAvjSiOBvn6Pi8LkGw,user_engagement,.,PathTab,1695752814074010,2834.0
3tv6xAvjSiOBvn6Pi8LkGw,screen_view,PathTabPlayer,PathTab,1695752863095000,.
3tv6xAvjSiOBvn6Pi8LkGw,user_engagement,.,PathTabPlayer,1695752863096000,49022.0
3tv6xAvjSiOBvn6Pi8LkGw,user_engagement,.,PathTab,1695752893572000,30476.0
3tv6xAvjSiOBvn6Pi8LkGw,path_tab_step_click,.,PathTab,1695752916751000,.
3tv6xAvjSiOBvn6Pi8LkGw,screen_view,PathTab,PathTabPlayer,1695752916883000,.
3tv6xAvjSiOBvn6Pi8LkGw,user_engagement,.,PathTab,1695752916883000,7521.0
3tv6xAvjSiOBvn6Pi8LkGw,user_engagement,.,PathTabPlayer,1695753067330010,150446.0
3tv6xAvjSiOBvn6Pi8LkGw,screen_view,PathTabPlayer,PathTab,1695753067330010,.
3tv6xAvjSiOBvn6Pi8LkGw,path_tab_step_click,.,PathTab,1695753069975020,.
3tv6xAvjSiOBvn6Pi8LkGw,screen_view,PathTab,CollectionQuiz,1695753069989020,.
3tv6xAvjSiOBvn6Pi8LkGw,user_engagement,.,PathTab,1695753069990020,2659.0
3tv6xAvjSiOBvn6Pi8LkGw,user_engagement,.,CollectionQuiz,1695753095306020,25315.0
3tv6xAvjSiOBvn6Pi8LkGw,screen_view,.,UIViewController,1695951816536000,.
3tv6xAvjSiOBvn6Pi8LkGw,screen_view,UIViewController,UIViewController,1695951816633000,.
3tv6xAvjSiOBvn6Pi8LkGw,splash_visit,.,Splash,1695951819190000,.
3tv6xAvjSiOBvn6Pi8LkGw,screen_view,UIViewController,Splash,1695951819190000,.
3tv6xAvjSiOBvn6Pi8LkGw,membership_user,.,Splash,1695951819190000,.
3tv6xAvjSiOBvn6Pi8LkGw,screen_view,Splash,HomeTab,1695951819224000,.
3tv6xAvjSiOBvn6Pi8LkGw,screen_view,HomeTab,RCTModalHostViewController,1695951819857000,.
3tv6xAvjSiOBvn6Pi8LkGw,user_engagement,.,RCTModalHostViewController,1695951821148000,2161.0
3tv6xAvjSiOBvn6Pi8LkGw,screen_view,RCTModalHostViewController,UIViewController,1695951821148000,.
3tv6xAvjSiOBvn6Pi8LkGw,screen_view,UIViewController,PushHistory,1695951822044010,.
3tv6xAvjSiOBvn6Pi8LkGw,screen_view,PushHistory,StreakResult,1695951824000010,.
3tv6xAvjSiOBvn6Pi8LkGw,user_engagement,.,PushHistory,1695951824001010,2853.0
3tv6xAvjSiOBvn6Pi8LkGw,user_engagement,.,StreakResult,1695951836701000,12700.0
3tv6xAvjSiOBvn6Pi8LkGw,screen_view,StreakResult,PushHistory,1695951836701000,.
3tv6xAvjSiOBvn6Pi8LkGw,screen_view,PushHistory,Player,1695951847705000,.
3tv6xAvjSiOBvn6Pi8LkGw,user_engagement,.,PushHistory,1695951847706000,11004.0
3tv6xAvjSiOBvn6Pi8LkGw,user_engagement,.,Player,1695952007590010,159883.0
3tv6xAvjSiOBvn6Pi8LkGw,screen_view,Player,Player,1695952007590010,.
3tv6xAvjSiOBvn6Pi8LkGw,user_engagement,.,Player,1695952147372010,139782.0
3tv6xAvjSiOBvn6Pi8LkGw,screen_view,Player,CollectionQuiz,1695952147372010,.
3tv6xAvjSiOBvn6Pi8LkGw,screen_view,CollectionQuiz,Player,1695952180731000,.
3tv6xAvjSiOBvn6Pi8LkGw,user_engagement,.,CollectionQuiz,1695952180731000,33358.0
3tv6xAvjSiOBvn6Pi8LkGw,screen_view,Player,CollectionQuiz,1695952182187000,.
3tv6xAvjSiOBvn6Pi8LkGw,user_engagement,.,Player,1695952182188000,1456.0
3tv6xAvjSiOBvn6Pi8LkGw,user_engagement,.,CollectionQuiz,1695952219300000,37112.0
3tv6xAvjSiOBvn6Pi8LkGw,screen_view,CollectionQuiz,Player,1695952219300000,.
3tv6xAvjSiOBvn6Pi8LkGw,screen_view,Player,CollectionQuiz,1695952220521000,.
3tv6xAvjSiOBvn6Pi8LkGw,user_engagement,.,Player,1695952220522000,1221.0
3tv6xAvjSiOBvn6Pi8LkGw,screen_view,CollectionQuiz,Player,1695952263233000,.
3tv6xAvjSiOBvn6Pi8LkGw,user_engagement,.,CollectionQuiz,1695952263234000,42711.0
3tv6xAvjSiOBvn6Pi8LkGw,screen_view,Player,CollectionQuiz,1695952265492000,.
3tv6xAvjSiOBvn6Pi8LkGw,user_engagement,.,Player,1695952265492000,2258.0
3tv6xAvjSiOBvn6Pi8LkGw,user_engagement,.,CollectionQuiz,1695952299611000,34118.0
3tv6xAvjSiOBvn6Pi8LkGw,screen_view,CollectionQuiz,Player,1695952299611000,.
3tv6xAvjSiOBvn6Pi8LkGw,screen_view,Player,PushHistory,1695952314642000,.
3tv6xAvjSiOBvn6Pi8LkGw,user_engagement,.,Player,1695952314643000,15031.0
3tv6xAvjSiOBvn6Pi8LkGw,screen_view,PushHistory,Player,1695952314815000,.
3tv6xAvjSiOBvn6Pi8LkGw,user_engagement,.,Player,1695952354438000,39795.0
3tv6xAvjSiOBvn6Pi8LkGw,screen_view,Player,RCTModalHostViewController,1695952354438000,.
3tv6xAvjSiOBvn6Pi8LkGw,user_engagement,.,RCTModalHostViewController,1695952355994000,1555.0
3tv6xAvjSiOBvn6Pi8LkGw,screen_view,RCTModalHostViewController,UIViewController,1695952355995000,.
3tv6xAvjSiOBvn6Pi8LkGw,user_engagement,.,UIViewController,1695952622196030,266202.0
3tv6xAvjSiOBvn6Pi8LkGw,screen_view,UIViewController,PushHistory,1695952622196030,.
3tv6xAvjSiOBvn6Pi8LkGw,screen_view,PushHistory,Player,1695952622401030,.
3tv6xAvjSiOBvn6Pi8LkGw,screen_view,Player,PushHistory,1695952729681050,.
3tv6xAvjSiOBvn6Pi8LkGw,user_engagement,.,Player,1695952729681050,107485.0
3tv6xAvjSiOBvn6Pi8LkGw,user_engagement,.,PushHistory,1695952730816050,1135.0
3tv6xAvjSiOBvn6Pi8LkGw,screen_view,PushHistory,Player,1695952730816050,.
3tv6xAvjSiOBvn6Pi8LkGw,user_engagement,.,Player,1695952862138000,131321.0
3tv6xAvjSiOBvn6Pi8LkGw,screen_view,Player,PushHistory,1695952862138010,.
3tv6xAvjSiOBvn6Pi8LkGw,screen_view,PushHistory,Player,1695952868046010,.
3tv6xAvjSiOBvn6Pi8LkGw,user_engagement,.,PushHistory,1695952868046010,5908.0
3tv6xAvjSiOBvn6Pi8LkGw,screen_view,Player,PushHistory,1695953071053030,.
3tv6xAvjSiOBvn6Pi8LkGw,user_engagement,.,Player,1695953071053030,203006.0
3tv6xAvjSiOBvn6Pi8LkGw,screen_view,PushHistory,Player,1695953071261030,.
3tv6xAvjSiOBvn6Pi8LkGw,user_engagement,.,Player,1695953362060070,291076.0
3tv6xAvjSiOBvn6Pi8LkGw,user_engagement,.,Player,1695953366812000,3871.0
3tv6xAvjSiOBvn6Pi8LkGw,screen_view,Player,StreakResult,1695953366812000,.
3tv6xAvjSiOBvn6Pi8LkGw,screen_view,StreakResult,StreakResult,1695953367067000,.
3tv6xAvjSiOBvn6Pi8LkGw,user_engagement,.,StreakResult,1695953370853000,4040.0
3tv6xAvjSiOBvn6Pi8LkGw,screen_view,StreakResult,PushHistory,1695953370853000,.
3tv6xAvjSiOBvn6Pi8LkGw,screen_view,PushHistory,StreakResult,1695953371533000,.
3tv6xAvjSiOBvn6Pi8LkGw,screen_view,StreakResult,StreakSetting,1695953375678010,.
3tv6xAvjSiOBvn6Pi8LkGw,user_engagement,.,StreakResult,1695953375678010,4825.0
3tv6xAvjSiOBvn6Pi8LkGw,user_engagement,.,StreakSetting,1695953378936010,3257.0
3tv6xAvjSiOBvn6Pi8LkGw,screen_view,StreakSetting,StreakResult,1695953378936010,.
3tv6xAvjSiOBvn6Pi8LkGw,screen_view,StreakResult,PushHistory,1695953380668010,.
3tv6xAvjSiOBvn6Pi8LkGw,user_engagement,.,StreakResult,1695953380668010,1731.0
3tv6xAvjSiOBvn6Pi8LkGw,user_engagement,.,PushHistory,1695953385283010,4614.0
ECvuummcQA-4GskntiAHtQ,first_open,.,UIViewController,1695044841250000,.
ECvuummcQA-4GskntiAHtQ,user_engagement,.,UIViewController,1695044841250000,1.0
ECvuummcQA-4GskntiAHtQ,screen_view,.,UIViewController,1695044841369000,.
ECvuummcQA-4GskntiAHtQ,screen_view,UIViewController,UIViewController,1695044841390000,.
ECvuummcQA-4GskntiAHtQ,user_engagement,.,UIViewController,1695044841907000,352.0
ECvuummcQA-4GskntiAHtQ,screen_view,UIViewController,RCTModalHostViewController,1695044842765000,.
ECvuummcQA-4GskntiAHtQ,user_engagement,.,RCTModalHostViewController,1695044844796000,1383.0
ECvuummcQA-4GskntiAHtQ,screen_view,RCTModalHostViewController,UIViewController,1695044844797000,.
ECvuummcQA-4GskntiAHtQ,screen_view,.,UIViewController,1695044846104000,.
ECvuummcQA-4GskntiAHtQ,screen_view,UIViewController,UIViewController,1695044846113000,.
ECvuummcQA-4GskntiAHtQ,screen_view,UIViewController,Splash,1695044847705000,.
ECvuummcQA-4GskntiAHtQ,user_engagement,.,UIViewController,1695044847705000,1369.0
ECvuummcQA-4GskntiAHtQ,splash_visit,.,Splash,1695044847706000,.
ECvuummcQA-4GskntiAHtQ,screen_view,Splash,OnboardingFirst,1695044847714000,.
ECvuummcQA-4GskntiAHtQ,user_engagement,.,OnboardingFirst,1695044849474000,1768.0
ECvuummcQA-4GskntiAHtQ,screen_view,OnboardingFirst,OnboardingLanguageSetting,1695044850443000,.
ECvuummcQA-4GskntiAHtQ,screen_view,OnboardingLanguageSetting,OnboardingKoreanOptions,1695044859269000,.
ECvuummcQA-4GskntiAHtQ,user_engagement,.,OnboardingLanguageSetting,1695044859269000,8481.0
ECvuummcQA-4GskntiAHtQ,user_engagement,.,OnboardingKoreanOptions,1695044870541000,11271.0
ECvuummcQA-4GskntiAHtQ,screen_view,OnboardingKoreanOptions,HomeTab,1695044870541000,.
ECvuummcQA-4GskntiAHtQ,user_engagement,.,HomeTab,1695044873130000,2589.0
ECvuummcQA-4GskntiAHtQ,screen_view,HomeTab,RCTModalHostViewController,1695044877915000,.
ECvuummcQA-4GskntiAHtQ,user_engagement,.,RCTModalHostViewController,1695044879814000,1899.0
ECvuummcQA-4GskntiAHtQ,screen_view,RCTModalHostViewController,UIViewController,1695044879816000,.
ECvuummcQA-4GskntiAHtQ,screen_view,UIViewController,RCTModalHostViewController,1695044879941000,.
ECvuummcQA-4GskntiAHtQ,user_engagement,.,RCTModalHostViewController,1695044883925000,4110.0
ECvuummcQA-4GskntiAHtQ,screen_view,RCTModalHostViewController,SFAuthenticationViewController,1695044885339000,.
ECvuummcQA-4GskntiAHtQ,user_engagement,.,SFAuthenticationViewController,1695044889879000,4721.0
ECvuummcQA-4GskntiAHtQ,screen_view,SFAuthenticationViewController,RCTModalHostViewController,1695044889881000,.
ECvuummcQA-4GskntiAHtQ,screen_view,RCTModalHostViewController,Coupon,1695044890440000,.
ECvuummcQA-4GskntiAHtQ,screen_view,Coupon,UIViewController,1695044890498000,.
ECvuummcQA-4GskntiAHtQ,screen_view,UIViewController,RCTModalHostViewController,1695044890801000,.
ECvuummcQA-4GskntiAHtQ,screen_view,RCTModalHostViewController,UIViewController,1695044904791000,.
ECvuummcQA-4GskntiAHtQ,user_engagement,.,RCTModalHostViewController,1695044904791000,14911.0
ECvuummcQA-4GskntiAHtQ,user_engagement,.,UIViewController,1695044911637000,6846.0
ECvuummcQA-4GskntiAHtQ,user_engagement,.,UIViewController,1695045600058000,1406.0
ECvuummcQA-4GskntiAHtQ,user_engagement,.,UIViewController,1695045614523000,883.0
ECvuummcQA-4GskntiAHtQ,user_engagement,.,UIViewController,1695045622403000,1107.0
ECvuummcQA-4GskntiAHtQ,screen_view,UIViewController,Splash,1695049640419000,.
ECvuummcQA-4GskntiAHtQ,screen_view,Splash,HomeTab,1695049640428000,.
ECvuummcQA-4GskntiAHtQ,user_engagement,.,HomeTab,1695049642615000,2215.0
ECvuummcQA-4GskntiAHtQ,user_engagement,.,HomeTab,1695049648391000,993.0
ECvuummcQA-4GskntiAHtQ,screen_view,.,UIViewController,1695052874340000,.
ECvuummcQA-4GskntiAHtQ,screen_view,UIViewController,UIViewController,1695052874356000,.
ECvuummcQA-4GskntiAHtQ,splash_visit,.,Splash,1695052874575000,.
ECvuummcQA-4GskntiAHtQ,screen_view,UIViewController,Splash,1695052874575000,.
ECvuummcQA-4GskntiAHtQ,screen_view,Splash,HomeTab,1695052874602000,.
ECvuummcQA-4GskntiAHtQ,user_engagement,.,HomeTab,1695052875492000,1031.0
ECvuummcQA-4GskntiAHtQ,screen_view,HomeTab,RCTModalHostViewController,1695052875492000,.
ECvuummcQA-4GskntiAHtQ,user_engagement,.,RCTModalHostViewController,1695052875541000,49.0
ECvuummcQA-4GskntiAHtQ,screen_view,RCTModalHostViewController,UIViewController,1695052894858000,.
ECvuummcQA-4GskntiAHtQ,screen_view,UIViewController,Splash,1695052899665000,.
ECvuummcQA-4GskntiAHtQ,membership_user,.,Splash,1695052899666000,.
ECvuummcQA-4GskntiAHtQ,splash_visit,.,Splash,1695052899666000,.
ECvuummcQA-4GskntiAHtQ,user_engagement,.,UIViewController,1695052899666000,4939.0
ECvuummcQA-4GskntiAHtQ,screen_view,Splash,HomeTab,1695052899681000,.
ECvuummcQA-4GskntiAHtQ,user_engagement,.,HomeTab,1695052901099000,1433.0
ECvuummcQA-4GskntiAHtQ,screen_view,.,UIViewController,1695681320324000,.
ECvuummcQA-4GskntiAHtQ,screen_view,UIViewController,UIViewController,1695681320336000,.
ECvuummcQA-4GskntiAHtQ,user_engagement,.,UIViewController,1695681321429000,1111.0
ECvuummcQA-4GskntiAHtQ,splash_visit,.,Splash,1695681321429000,.
ECvuummcQA-4GskntiAHtQ,membership_user,.,Splash,1695681321429000,.
ECvuummcQA-4GskntiAHtQ,screen_view,UIViewController,Splash,1695681321429000,.
ECvuummcQA-4GskntiAHtQ,screen_view,Splash,HomeTab,1695681321447000,.
ECvuummcQA-4GskntiAHtQ,screen_view,HomeTab,RCTModalHostViewController,1695681321889000,.
ECvuummcQA-4GskntiAHtQ,user_engagement,.,RCTModalHostViewController,1695681325110000,3681.0
ECvuummcQA-4GskntiAHtQ,screen_view,RCTModalHostViewController,UIViewController,1695681325111010,.
ECvuummcQA-4GskntiAHtQ,screen_view,UIViewController,MyTab,1695681325561010,.
ECvuummcQA-4GskntiAHtQ,user_engagement,.,MyTab,1695681328101010,2991.0
ECvuummcQA-4GskntiAHtQ,screen_view,MyTab,MyTabSetting,1695681328101010,.
ECvuummcQA-4GskntiAHtQ,screen_view,MyTabSetting,MyAccountChange,1695681331366010,.
ECvuummcQA-4GskntiAHtQ,user_engagement,.,MyTabSetting,1695681331367010,3265.0
ECvuummcQA-4GskntiAHtQ,user_engagement,.,MyAccountChange,1695681335492010,4125.0
ECvuummcQA-4GskntiAHtQ,user_engagement,.,MyAccountChange,1695681359365000,6947.0
JHRdQdJWQrmH65m7odosVw,first_open,.,UIViewController,1695511469654000,.
JHRdQdJWQrmH65m7odosVw,user_engagement,.,UIViewController,1695511469654000,1.0
JHRdQdJWQrmH65m7odosVw,screen_view,.,UIViewController,1695511469789000,.
JHRdQdJWQrmH65m7odosVw,screen_view,UIViewController,UIViewController,1695511469837000,.
JHRdQdJWQrmH65m7odosVw,screen_view,UIViewController,Splash,1695511471311000,.
JHRdQdJWQrmH65m7odosVw,user_engagement,.,UIViewController,1695511471311000,1436.0
JHRdQdJWQrmH65m7odosVw,splash_visit,.,Splash,1695511471313000,.
JHRdQdJWQrmH65m7odosVw,screen_view,Splash,OnboardingFirst,1695511471325000,.
JHRdQdJWQrmH65m7odosVw,user_engagement,.,OnboardingFirst,1695511473904000,2592.0
JHRdQdJWQrmH65m7odosVw,user_engagement,.,OnboardingFirst,1695511475411000,1507.0
JHRdQdJWQrmH65m7odosVw,screen_view,OnboardingFirst,OnboardingLanguageSetting,1695511475411000,.
JHRdQdJWQrmH65m7odosVw,user_engagement,.,OnboardingLanguageSetting,1695511475829000,69.0
JHRdQdJWQrmH65m7odosVw,screen_view,OnboardingLanguageSetting,OnboardingKoreanOptions,1695511485766000,.
JHRdQdJWQrmH65m7odosVw,user_engagement,.,OnboardingLanguageSetting,1695511485766000,6109.0
JHRdQdJWQrmH65m7odosVw,user_engagement,.,OnboardingKoreanOptions,1695511504445000,18678.0
JHRdQdJWQrmH65m7odosVw,screen_view,OnboardingKoreanOptions,HomeTab,1695511504445000,.
JHRdQdJWQrmH65m7odosVw,screen_view,HomeTab,PathTab,1695511510737010,.
JHRdQdJWQrmH65m7odosVw,user_engagement,.,HomeTab,1695511510737010,6291.0
JHRdQdJWQrmH65m7odosVw,path_tab_visit,.,PathTab,1695511511384010,.
JHRdQdJWQrmH65m7odosVw,screen_view,PathTab,MyTab,1695511512436010,.
JHRdQdJWQrmH65m7odosVw,user_engagement,.,PathTab,1695511512437010,1699.0
JHRdQdJWQrmH65m7odosVw,user_engagement,.,MyTab,1695511525016020,12579.0
JHRdQdJWQrmH65m7odosVw,screen_view,MyTab,RCTModalHostViewController,1695511525017020,.
JHRdQdJWQrmH65m7odosVw,user_engagement,.,RCTModalHostViewController,1695511526505020,1489.0
JHRdQdJWQrmH65m7odosVw,screen_view,RCTModalHostViewController,UIViewController,1695511526506020,.
JHRdQdJWQrmH65m7odosVw,screen_view,UIViewController,MyTabSetting,1695511526878020,.
JHRdQdJWQrmH65m7odosVw,screen_view,MyTabSetting,MyTab,1695511534515020,.
JHRdQdJWQrmH65m7odosVw,user_engagement,.,MyTabSetting,1695511534516020,8010.0
JHRdQdJWQrmH65m7odosVw,screen_view,MyTab,PathTab,1695511536182020,.
JHRdQdJWQrmH65m7odosVw,user_engagement,.,MyTab,1695511536182020,1666.0
JHRdQdJWQrmH65m7odosVw,path_tab_visit,.,PathTab,1695511536183030,.
JHRdQdJWQrmH65m7odosVw,screen_view,PathTab,PlusOnlyTab,1695511536620030,.
JHRdQdJWQrmH65m7odosVw,screen_view,PlusOnlyTab,PathTab,1695511538859030,.
JHRdQdJWQrmH65m7odosVw,user_engagement,.,PlusOnlyTab,1695511538859030,2676.0
JHRdQdJWQrmH65m7odosVw,path_tab_visit,.,PathTab,1695511538862030,.
JHRdQdJWQrmH65m7odosVw,user_engagement,.,PathTab,1695511541634030,2775.0
JHRdQdJWQrmH65m7odosVw,screen_view,PathTab,MyTab,1695511639677000,.
JHRdQdJWQrmH65m7odosVw,user_engagement,.,MyTab,1695511640537000,1286.0
JHRdQdJWQrmH65m7odosVw,screen_view,MyTab,RCTModalHostViewController,1695511640538000,.
JHRdQdJWQrmH65m7odosVw,user_engagement,.,RCTModalHostViewController,1695511646116000,5578.0
JHRdQdJWQrmH65m7odosVw,screen_view,RCTModalHostViewController,SFAuthenticationViewController,1695511647899000,.
JHRdQdJWQrmH65m7odosVw,user_engagement,.,SFAuthenticationViewController,1695511649955000,2253.0
JHRdQdJWQrmH65m7odosVw,user_engagement,.,SFAuthenticationViewController,1695511656131000,1963.0
JHRdQdJWQrmH65m7odosVw,user_engagement,.,SFAuthenticationViewController,1695511656713000,526.0
JHRdQdJWQrmH65m7odosVw,user_engagement,.,SFAuthenticationViewController,1695511669117000,12362.0
JHRdQdJWQrmH65m7odosVw,user_engagement,.,SFAuthenticationViewController,1695511673464000,2815.0
JHRdQdJWQrmH65m7odosVw,user_engagement,.,SFAuthenticationViewController,1695511678799000,4006.0
JHRdQdJWQrmH65m7odosVw,screen_view,SFAuthenticationViewController,RCTModalHostViewController,1695511678800000,.
JHRdQdJWQrmH65m7odosVw,screen_view,RCTModalHostViewController,UIViewController,1695511679663000,.
JHRdQdJWQrmH65m7odosVw,screen_view,UIViewController,RCTModalHostViewController,1695511679921000,.
JHRdQdJWQrmH65m7odosVw,user_engagement,.,UIViewController,1695511679921000,1121.0
JHRdQdJWQrmH65m7odosVw,user_engagement,.,RCTModalHostViewController,1695511680477000,555.0
JHRdQdJWQrmH65m7odosVw,user_engagement,.,RCTModalHostViewController,1695511698417000,17917.0
JHRdQdJWQrmH65m7odosVw,screen_view,RCTModalHostViewController,UIViewController,1695511698418000,.
JHRdQdJWQrmH65m7odosVw,user_engagement,.,UIViewController,1695511700990000,2573.0
JHRdQdJWQrmH65m7odosVw,screen_view,UIViewController,RCTModalHostViewController,1695511704486000,.
JHRdQdJWQrmH65m7odosVw,user_engagement,.,RCTModalHostViewController,1695511706585000,2483.0
JHRdQdJWQrmH65m7odosVw,screen_view,RCTModalHostViewController,UIViewController,1695511706586000,.
JHRdQdJWQrmH65m7odosVw,screen_view,UIViewController,MyTabSetting,1695511706864000,.
JHRdQdJWQrmH65m7odosVw,screen_view,MyTabSetting,MyNameChange,1695511708932000,.
JHRdQdJWQrmH65m7odosVw,user_engagement,.,MyTabSetting,1695511708932000,2347.0
JHRdQdJWQrmH65m7odosVw,screen_view,MyNameChange,MyTabSetting,1695511713930000,.
JHRdQdJWQrmH65m7odosVw,user_engagement,.,MyNameChange,1695511713931000,4998.0
JHRdQdJWQrmH65m7odosVw,screen_view,MyTabSetting,MyAccountChange,1695511716399010,.
JHRdQdJWQrmH65m7odosVw,user_engagement,.,MyTabSetting,1695511716400010,2468.0
JHRdQdJWQrmH65m7odosVw,user_engagement,.,MyAccountChange,1695511719423010,3022.0
JHRdQdJWQrmH65m7odosVw,screen_view,MyAccountChange,MyTabSetting,1695511734348000,.
JHRdQdJWQrmH65m7odosVw,screen_view,MyTabSetting,MyTab,1695511740100000,.
JHRdQdJWQrmH65m7odosVw,user_engagement,.,MyTabSetting,1695511740101000,6692.0
JHRdQdJWQrmH65m7odosVw,user_engagement,.,MyTab,1695511744146000,4045.0
JHRdQdJWQrmH65m7odosVw,user_engagement,.,MyTab,1695511793417000,3305.0
JHRdQdJWQrmH65m7odosVw,screen_view,MyTab,Splash,1695511818143000,.
JHRdQdJWQrmH65m7odosVw,user_engagement,.,MyTab,1695511818143000,14258.0
JHRdQdJWQrmH65m7odosVw,membership_user,.,Splash,1695511818144000,.
JHRdQdJWQrmH65m7odosVw,splash_visit,.,Splash,1695511818144000,.
JHRdQdJWQrmH65m7odosVw,screen_view,Splash,HomeTab,1695511818183000,.
JHRdQdJWQrmH65m7odosVw,user_engagement,.,HomeTab,1695511820437000,2293.0
JHRdQdJWQrmH65m7odosVw,screen_view,HomeTab,PathTab,1695511870311000,.
JHRdQdJWQrmH65m7odosVw,user_engagement,.,HomeTab,1695511870312000,2046.0
JHRdQdJWQrmH65m7odosVw,path_tab_visit,.,PathTab,1695511870463000,.
JHRdQdJWQrmH65m7odosVw,screen_view,PathTab,HomeTab,1695511871955000,.
JHRdQdJWQrmH65m7odosVw,user_engagement,.,PathTab,1695511871955000,1643.0
JHRdQdJWQrmH65m7odosVw,user_engagement,.,HomeTab,1695511874235000,2279.0
JHRdQdJWQrmH65m7odosVw,screen_view,HomeTab,PathTab,1695511874235000,.
JHRdQdJWQrmH65m7odosVw,path_tab_visit,.,PathTab,1695511874236000,.
JHRdQdJWQrmH65m7odosVw,screen_view,PathTab,HomeTab,1695511874980010,.
JHRdQdJWQrmH65m7odosVw,user_engagement,.,HomeTab,1695511879414010,5179.0
JHRdQdJWQrmH65m7odosVw,screen_view,HomeTab,PathTab,1695511879414010,.
JHRdQdJWQrmH65m7odosVw,path_tab_visit,.,PathTab,1695511879419010,.
JHRdQdJWQrmH65m7odosVw,user_engagement,.,PathTab,1695511881295010,1881.0
JHRdQdJWQrmH65m7odosVw,screen_view,PathTab,SnackPlayer,1695511881295010,.
JHRdQdJWQrmH65m7odosVw,path_tab_step_click,.,SnackPlayer,1695511881296010,.
JHRdQdJWQrmH65m7odosVw,user_engagement,.,SnackPlayer,1695511898377020,17081.0
JHRdQdJWQrmH65m7odosVw,screen_view,SnackPlayer,PathTab,1695511898377020,.
JHRdQdJWQrmH65m7odosVw,path_tab_visit,.,PathTab,1695511898379020,.
JHRdQdJWQrmH65m7odosVw,screen_view,PathTab,RCTModalHostViewController,1695511898415020,.
JHRdQdJWQrmH65m7odosVw,user_engagement,.,RCTModalHostViewController,1695511900167020,1789.0
JHRdQdJWQrmH65m7odosVw,screen_view,RCTModalHostViewController,UIViewController,1695511900168020,.
JHRdQdJWQrmH65m7odosVw,user_engagement,.,UIViewController,1695511903667020,3499.0
JHRdQdJWQrmH65m7odosVw,screen_view,UIViewController,RCTModalHostViewController,1695511903667020,.
JHRdQdJWQrmH65m7odosVw,user_engagement,.,RCTModalHostViewController,1695511912765030,9098.0
JHRdQdJWQrmH65m7odosVw,screen_view,RCTModalHostViewController,UIViewController,1695511912766030,.
JHRdQdJWQrmH65m7odosVw,path_tab_step_click,.,UIViewController,1695511914243030,.
JHRdQdJWQrmH65m7odosVw,screen_view,UIViewController,CollectionQuiz,1695511914249030,.
JHRdQdJWQrmH65m7odosVw,user_engagement,.,UIViewController,1695511914249030,1484.0
JHRdQdJWQrmH65m7odosVw,user_engagement,.,CollectionQuiz,1695511932635000,18386.0
JHRdQdJWQrmH65m7odosVw,screen_view,CollectionQuiz,PathTab,1695511932635000,.
JHRdQdJWQrmH65m7odosVw,path_tab_visit,.,PathTab,1695511932636000,.
JHRdQdJWQrmH65m7odosVw,path_tab_step_click,.,PathTab,1695511935034000,.
JHRdQdJWQrmH65m7odosVw,user_engagement,.,PathTab,1695511935189000,2553.0
JHRdQdJWQrmH65m7odosVw,screen_view,PathTab,PathTabPlayer,1695511935189000,.
JHRdQdJWQrmH65m7odosVw,user_engagement,.,PathTabPlayer,1695511976215000,41026.0
JHRdQdJWQrmH65m7odosVw,screen_view,PathTabPlayer,RCTModalHostViewController,1695511976216000,.
JHRdQdJWQrmH65m7odosVw,user_engagement,.,RCTModalHostViewController,1695511977583000,1368.0
JHRdQdJWQrmH65m7odosVw,screen_view,RCTModalHostViewController,UIViewController,1695511977585000,.
JHRdQdJWQrmH65m7odosVw,screen_view,UIViewController,PathTab,1695511978258000,.
JHRdQdJWQrmH65m7odosVw,path_tab_step_click,.,PathTab,1695511979764000,.
JHRdQdJWQrmH65m7odosVw,screen_view,PathTab,PathTabPlayer,1695511979810010,.
JHRdQdJWQrmH65m7odosVw,user_engagement,.,PathTab,1695511979810010,2226.0
JHRdQdJWQrmH65m7odosVw,screen_view,PathTabPlayer,RCTModalHostViewController,1695512006286000,.
JHRdQdJWQrmH65m7odosVw,user_engagement,.,PathTabPlayer,1695512006286000,26475.0
JHRdQdJWQrmH65m7odosVw,user_engagement,.,RCTModalHostViewController,1695512010841000,4555.0
JHRdQdJWQrmH65m7odosVw,user_engagement,.,RCTModalHostViewController,1695512012166000,1276.0
JHRdQdJWQrmH65m7odosVw,screen_view,RCTModalHostViewController,UIViewController,1695512012167000,.
JHRdQdJWQrmH65m7odosVw,screen_view,UIViewController,PathTab,1695512026911000,.
JHRdQdJWQrmH65m7odosVw,user_engagement,.,UIViewController,1695512026911000,14745.0
JHRdQdJWQrmH65m7odosVw,screen_view,PathTab,RCTModalHostViewController,1695512026938000,.
JHRdQdJWQrmH65m7odosVw,user_engagement,.,RCTModalHostViewController,1695512028905000,1993.0
JHRdQdJWQrmH65m7odosVw,screen_view,RCTModalHostViewController,UIViewController,1695512028906000,.
JHRdQdJWQrmH65m7odosVw,path_tab_step_click,.,UIViewController,1695512030559000,.
JHRdQdJWQrmH65m7odosVw,user_engagement,.,UIViewController,1695512030565010,1659.0
